,GM02704,GM02706,GM01650,GM01653,GM02640,GM02641,WG2414,WG2415,WG3465,WG3466,GM00042,GM00031,GM01095,GM01096,GM01375,GM01376,WG1657,WG1658,WG1282,WG1283,WG2843,WG2844,GM00289,GM00290,GM01393,GM01392,GM02316,GM02317,GM02456,GM02555,GM03073,GM03075,GM02147,GM02149,GM00940,GM00941,WG2193,WG2194,WG2120,WG2121,WG1309,WG1310,WG1977,WG1978,WG1513,WG1514,WG1721,WG1722,GM00520,GM00935,GM00016,GM00022,GM00439,WG2275,WG2276,WG1984,WG1983
ILMN_1727753,7.394186355,7.387616191,7.347646774,7.328332832,7.35333082,7.445060342,7.375518758,7.354662352,7.441815664,7.482331314,7.38995834,7.421046349,7.390115526,7.397852301,7.364683186,7.382820625,7.3661093,7.374008123,7.415079972,7.370557824,7.368592537,7.306960927,7.381586324,7.280377006,7.416276492,7.429699662,7.350964074,7.329012906,7.391848021,7.444309732,7.329435629,7.401385167,7.444258447,7.383599748,7.357027551,7.426074473,7.362063694,7.436171831,7.385287662,7.404658554,7.342023185,7.376783802,7.3948735,7.338116898,7.429493734,7.397856817,7.408319703,7.375257977,7.482976264,7.413216645,7.429657423,7.331603765,7.310755887,7.337637646,7.331048307,7.354795319,7.361575298
ILMN_1727761,8.563498574,8.786951525,8.506511483,8.34569133,8.614903187,8.709811619,8.524614124,8.512585322,8.471574333,8.565532299,8.725999217,8.80990922,8.639895692,8.559667639,8.601342159,8.756761039,8.520202974,8.4091247,8.555638499,8.643620312,8.476134084,8.507452769,8.602524204,8.623905019,8.457962105,8.453755158,8.588528968,8.689848511,8.526357591,8.563467725,8.637963935,8.641107091,8.609695195,8.60787799,8.824353872,8.75000036,8.590757126,8.535378243,8.639340079,8.541574,8.490044848,8.490981706,8.632625158,8.481911888,8.519784725,8.499424454,8.488064051,8.451552407,8.371864111,8.420310512,8.565569676,8.486471403,8.185150725,8.38344026,8.462410192,8.31680582,8.518751389
ILMN_1727813,11.2942749,11.42848922,11.31010357,11.60609144,10.94691152,11.19714177,11.40309537,11.4067261,11.41796377,11.37899757,11.39202655,11.21810165,11.3678893,11.44675822,11.69313802,11.42666668,11.64441679,11.23843534,11.6107722,11.45258473,11.72437385,11.62548112,11.10248425,11.08774329,11.23483961,11.44636415,11.27952177,11.19680162,11.20289453,11.06207031,11.40286653,11.23641928,11.24709088,11.37344145,11.29302972,11.22897803,11.58609867,11.47028974,11.58590869,11.62405641,11.52057697,11.65953609,11.61482468,11.33939243,11.42696098,11.37169067,11.50486905,11.51421745,11.43259598,11.36211673,11.42195656,11.26941339,11.49060575,11.56300983,11.21751922,11.19386461,11.39776491
ILMN_1727850,7.539763233,7.549503311,7.682395148,7.518918604,7.534225293,7.452330151,7.479478137,7.503119763,7.53502181,7.542650072,7.629104156,7.389958683,7.815093453,7.513424774,7.537372392,7.549145576,7.473960957,7.482003092,7.5904961,7.476179655,7.579289652,7.468467489,7.461817194,7.624206252,7.493999589,7.583879745,7.461987805,7.549374142,7.505914673,7.545304212,7.591027422,7.468438273,7.557061547,7.48094817,7.664320546,7.584627285,7.524613113,7.523746605,7.366364324,7.535348173,7.451282427,7.50780962,7.448967772,7.442864626,7.566952845,7.518106176,7.399826587,7.455936494,7.40976393,7.442128496,7.487800528,7.49625198,7.595257813,7.547531613,7.485523602,7.500479217,7.677655631
ILMN_1727878,7.478460116,7.436416276,7.471089216,7.39584191,7.436275183,7.450708793,7.514578784,7.604397464,7.442105361,7.420020374,7.578706601,7.44436958,7.513081908,7.374133927,7.509017738,7.386189276,7.457247493,7.578455669,7.439848239,7.482765907,7.438995146,7.412312666,7.545010518,7.518991313,7.537132391,7.638972571,7.470365483,7.496753311,7.507018374,7.529347233,7.43609386,7.486024565,7.575473465,7.525665587,7.548833299,7.429989345,7.476877177,7.492370231,7.349055434,7.555420333,7.601020531,7.506337509,7.50931422,7.493145714,7.51640083,7.529922993,7.578263153,7.58002595,7.499673532,7.488154227,7.474068089,7.503112043,7.519058856,7.468759278,7.481374872,7.575035636,7.559190252
ILMN_1728047,12.07058006,11.71087057,11.38567229,11.82565318,11.88867824,11.90729863,11.83943223,11.82249721,11.89602814,12.07075122,12.24541249,12.33527274,11.61698901,12.29692714,11.95084773,12.20495785,11.84959229,11.60789746,12.05322109,12.20292104,11.91669379,12.0111245,11.81886051,11.79952165,11.96470017,11.63408939,11.87356184,11.90543834,11.77866153,11.776424,12.15111556,12.0175027,12.10652334,11.90516043,12.07004545,11.61991131,11.80513364,11.8922847,12.13309015,11.91583851,11.71579204,11.78908507,10.94297002,12.01550553,11.9791233,11.50912689,11.78111517,11.57356092,11.57004488,11.39291499,11.77772491,11.69306416,11.76615219,11.63474189,11.62058182,11.60140067,11.44353014
ILMN_1728049,11.57059652,12.62032283,13.48505164,11.81741973,12.1279414,12.21618828,12.32704242,12.59836923,12.24519867,12.44652368,12.1835235,12.22133888,13.01377892,12.56464964,12.23957861,11.93256852,12.10292593,11.62014321,12.04531733,12.53295325,12.22273955,12.30503008,11.84888281,12.10489637,12.10090033,12.14692683,12.14896874,11.7213802,11.95219014,12.06800502,12.6741926,12.12473819,11.87490887,12.52948092,12.21529822,12.91533046,11.66022085,11.57996186,11.95185903,12.68444324,12.56485364,12.78817953,10.53221806,11.79626065,13.01607084,11.61471149,11.80121116,11.62213852,12.30717252,12.08119857,12.29077378,12.05530674,11.95556933,13.21830299,11.91129292,12.23578498,12.70036247
ILMN_1728107,7.947503448,7.979973135,8.226209681,7.931792655,8.051527876,8.212098474,7.71675302,7.832841934,7.863798649,7.824568367,7.914774097,7.956831148,8.081490787,7.926425006,7.839201467,7.807898249,7.868098757,8.148091683,7.926137257,8.116009269,7.969026527,8.113529258,7.968779454,8.021949569,7.982656666,7.919647203,8.012543736,8.100953302,8.11434129,8.0725777,7.849633952,7.864907212,8.038930829,7.974700407,8.008468964,8.085374352,7.998149351,7.984126408,7.998419887,7.966932795,8.010042108,7.88848702,7.802465055,8.159892394,8.194632206,8.115058946,7.964138777,7.857619221,7.970798626,8.025627926,8.0004306,8.001032705,7.842133957,7.891086178,7.907876608,8.121527269,8.027712744
ILMN_1728121,7.408540963,7.430259162,7.500379558,7.353899888,7.37825823,7.420033052,7.464861311,7.397249958,7.360225076,7.419994863,7.392281057,7.337829468,7.541755811,7.401780895,7.279488343,7.37100214,7.386243387,7.383459989,7.506121914,7.403345888,7.381093023,7.3925079,7.331201355,7.410842159,7.361559723,7.439357494,7.334166852,7.549879108,7.421232536,7.47714834,7.401896563,7.389150109,7.426560071,7.366946839,7.337964267,7.356650644,7.427218986,7.50866389,7.395842578,7.409277977,7.487518732,7.378684154,7.304491715,7.35182409,7.440348703,7.411214501,7.343250723,7.497342906,7.513433129,7.359388612,7.394861888,7.48185416,7.305926518,7.385634134,7.414383646,7.484548699,7.406875981
ILMN_1728228,8.849476933,8.999766383,8.82842946,8.932546822,8.77409214,8.83205504,8.934508961,8.993256576,8.947200874,8.757086963,8.940938678,9.074812397,8.925578784,8.770396689,8.904083669,9.037874545,9.110197804,8.81166993,8.996061827,9.068584071,9.102553175,8.935786498,8.858967847,8.997993207,8.9588939,8.98803777,8.930253447,9.246656846,8.878626671,8.880700863,8.885504462,9.099538691,8.898333767,8.962872031,9.07562394,8.913843169,9.033648806,8.912873461,8.978846992,8.758124478,8.945839002,8.663690992,9.450948843,9.048158112,8.83758228,9.00263243,8.911057046,8.977574744,8.785828162,9.000868728,8.749404601,8.780210671,8.889525157,8.978754743,9.042969693,9.164299309,9.110546704
ILMN_1728230,8.833312065,8.507137817,8.835701064,8.838030286,8.713358622,8.857034758,8.751941451,8.698581569,8.723667758,8.941815966,8.646300924,8.687099992,8.687815714,8.420492279,8.75687173,8.349012578,8.800764449,8.786754572,8.863257313,8.678879975,8.808778584,8.843848861,8.53409421,8.699077899,8.849131949,8.872379765,8.796197294,8.675704891,8.692175567,8.714697329,8.724685722,8.880002524,8.778076339,8.719201442,8.307458994,8.475145811,8.612499153,8.68944474,8.713793054,8.715714031,8.775078324,8.695598244,8.623684168,8.7465484,8.739165561,8.469559358,8.903725485,8.323798003,8.845401497,8.478001474,8.784766092,8.715617374,8.965400721,8.643312858,8.750938981,8.567092807,8.695604537
ILMN_1728331,8.257576647,8.245838259,8.043792428,7.954716171,8.297030871,8.164115684,7.989207022,8.026796017,8.105303924,8.032831153,8.229066305,8.35887928,8.199347513,8.14341557,8.13743908,8.242787415,8.072954407,8.086630124,8.1954875,8.210994886,8.277735464,8.228713422,8.279715937,8.246281198,8.082549846,8.067416056,8.175703398,8.106795524,8.074530834,8.183630249,8.275961351,8.263733421,8.077374986,8.172326072,8.288112119,8.132494474,8.206579019,8.341819487,8.221721042,8.258067733,8.126289762,8.061228303,8.285380542,8.073139268,8.222301016,8.066656739,8.030807489,7.971848399,8.151150444,8.131102961,8.152396656,8.031532625,8.322665298,8.312839933,8.368943527,8.387080338,8.337117382
ILMN_1728353,7.37342776,7.410198044,7.407026179,7.323640009,7.353984849,7.435076243,7.480806421,7.369854151,7.501365412,7.471082859,7.346401836,7.286214515,7.366775428,7.394899344,7.400357962,7.334733736,7.37393852,7.388633801,7.33467873,7.397459678,7.397282677,7.347404035,7.411368157,7.407803636,7.305912024,7.327196548,7.333335938,7.422316777,7.426462719,7.316486894,7.421035823,7.438048389,7.341001888,7.3726457,7.328957639,7.349046055,7.384297097,7.393207461,7.428496289,7.361346054,7.33961525,7.388068791,7.440851212,7.431084567,7.294837192,7.339173912,7.379104036,7.399227889,7.37016499,7.347804254,7.546781316,7.428262932,7.440315241,7.390565117,7.27138083,7.482586388,7.440641015
ILMN_1728355,12.15212423,11.92843727,11.4220008,11.68380933,12.0279351,11.97059215,11.54527007,11.78847548,11.5942734,11.41900287,12.08891161,11.99140305,11.82472883,12.17064377,11.67476463,11.72636271,11.2431913,11.37830003,11.63625019,11.57149777,11.61682983,11.67463467,12.01028427,11.9790237,12.04229568,11.88927911,12.15834746,11.89742757,12.12181718,11.73773153,11.77292749,11.86513859,11.8211417,12.00470681,12.02534059,11.77686946,11.41488394,11.54475354,11.59007086,11.37777587,11.47594621,11.09688232,10.96301779,11.5756955,11.66021275,11.6061675,11.4330741,11.52459549,11.67515576,11.69397216,11.71938726,11.79570653,11.66998504,11.40542643,11.9073302,11.85142283,11.66024811
ILMN_1728360,10.24054796,10.19543252,9.85000497,10.40863227,10.40971816,10.48123602,10.12391075,10.28614466,10.24399545,10.12040596,10.49086198,10.41892559,9.980051035,10.50032118,10.24263644,10.41729997,9.822424816,10.31721353,10.26911748,9.768353986,10.2070451,10.10931651,10.46011028,10.63633747,10.24875526,10.31025284,10.43833971,10.46320777,10.31544678,10.2092435,10.21766954,10.4151383,10.24728428,10.44411566,10.73176547,9.968596724,10.13324016,10.22963778,10.37564197,9.739527061,10.17906001,9.626088212,10.60744216,10.48816051,10.20344391,10.25892681,9.989705263,10.39505807,10.17866863,10.10859706,10.41660533,10.50696644,9.895095377,10.08481776,10.55308702,9.932220183,10.22787812
ILMN_1728403,8.486038865,8.17525057,7.857370144,8.415973732,8.271466405,8.307749953,8.208654462,8.825459223,8.340992855,8.145327875,8.242094033,8.217494883,8.077589632,8.224844286,8.232983353,8.259571536,8.009565477,8.016303793,8.20562671,8.005490817,8.244367458,8.177379387,8.5211851,8.139323901,8.332821483,8.159526545,8.439195043,8.423370497,8.472530005,8.246781123,8.126873395,8.131866922,8.149523057,8.386586527,8.199447345,8.085120563,8.333925114,8.263526716,8.223423597,8.015106656,8.097956131,8.158500793,7.877601936,8.209919079,8.469384884,8.096708001,8.087682427,8.278404844,8.438767446,8.532755995,8.326469651,8.403978909,8.119328325,8.122701602,8.316377026,8.396011897,8.123917543
ILMN_1728440,7.381755026,7.468844938,7.5081719,7.44654623,7.417665133,7.426254947,7.482181492,7.495429061,7.481054671,7.410838905,7.525182979,7.474016361,7.48844786,7.535294371,7.462788609,7.508156147,7.458751074,7.456437227,7.500262204,7.432246653,7.417087034,7.4547119,7.441189845,7.489399752,7.527587684,7.481811272,7.446270262,7.557799619,7.425984568,7.505397309,7.505192107,7.484638081,7.452213094,7.509441914,7.499224253,7.471576153,7.471915977,7.545788069,7.471752686,7.48403194,7.449859598,7.424402001,7.385584478,7.46827273,7.428322965,7.467254047,7.46256631,7.360398754,7.518914888,7.49060239,7.432467292,7.497168954,7.408192948,7.454380924,7.483508632,7.435011639,7.424123408
ILMN_1728605,13.21741988,12.90068187,13.02392556,13.19216261,12.68025263,13.43454111,13.31750235,13.15748716,13.62602076,13.67430523,13.36617207,13.28896045,12.76683441,12.75289941,13.33599847,13.03812737,13.87989853,13.46147799,13.37953633,13.57769514,13.13492131,13.38047785,13.08064241,12.98255652,13.22994211,13.15228925,13.15116203,13.197928,12.94080561,13.11733525,13.35283816,13.28918661,13.51809757,13.01495853,12.77488087,12.65210967,13.36504552,13.51969341,13.41637846,13.40354611,13.26372209,12.95127503,13.05720269,13.54863138,13.12151254,13.21961043,13.40649117,13.12083731,13.22175511,12.88079214,13.41094131,13.42073623,13.18119784,13.18506793,13.18470002,13.0951042,13.14310402
ILMN_1728632,7.426476832,7.354550802,7.42405931,7.291955639,7.350915175,7.357885181,7.349619272,7.246413317,7.376253885,7.426855919,7.320845473,7.285650665,7.293487371,7.468463746,7.322678274,7.38821625,7.390611783,7.381583919,7.32944134,7.464978143,7.419818183,7.400959654,7.354654282,7.361536243,7.379093614,7.487210151,7.407671897,7.327637686,7.377944378,7.411902994,7.374905952,7.331276783,7.432015229,7.38368823,7.440210422,7.363021723,7.338602998,7.352539411,7.318381273,7.388367965,7.388063319,7.338557932,7.308101436,7.399461173,7.325349923,7.403218243,7.403952696,7.378015705,7.400619576,7.366795185,7.394377313,7.302827579,7.363313952,7.409760664,7.387944884,7.371684726,7.357224522
ILMN_1728710,8.849229572,8.746288837,8.847431322,8.877813185,8.903317094,8.871867057,8.978679611,8.860807442,8.64228182,8.930678296,8.78435671,8.629832614,8.847151451,8.658425324,8.875992769,8.439220441,8.76566169,8.755293426,8.658356308,8.763510222,8.752979356,8.780883532,8.67625466,8.835359669,9.024441366,9.076582288,8.951388711,8.83127558,9.089829225,8.880212751,8.757021909,9.074854119,8.79543326,8.924886234,8.472049459,8.582957922,8.898244666,9.035720644,8.848411459,8.761328296,8.754708822,8.748663584,8.491345833,8.720976614,8.749551984,8.557319375,8.825968187,8.85962502,8.867324434,8.630950179,8.721462906,8.843367312,8.971382602,8.600630997,8.910616085,8.613123381,8.622945704
ILMN_1728765,7.760287923,7.747152242,7.6537844,7.654297662,7.788580213,7.716009549,7.736419775,7.690680008,7.670215617,7.674592761,7.751267983,7.69996892,7.757615381,7.708600878,7.688890093,7.767173051,7.581465498,7.667259562,7.632860997,7.661443665,7.68893956,7.690570308,7.69277065,7.764575431,7.753393798,7.672821335,7.79700199,7.811178092,7.725546086,7.658393005,7.724890664,7.877089831,7.668245885,7.74045646,7.688101723,7.709535933,7.716274003,7.634823962,7.724004301,7.728198383,7.702278642,7.678265329,7.719123276,7.713265454,7.615727258,7.688921876,7.641187179,7.734754503,7.684879669,7.65765132,7.672893055,7.687458401,7.549239275,7.786159965,7.656231115,7.692200938,7.597583858
ILMN_1728802,8.949658708,9.123923009,9.820890921,8.754009855,9.189375949,9.070783542,8.888227732,9.34238991,9.046383507,8.956661795,9.419074531,9.295593359,9.461030232,9.300042175,9.152848185,8.98808028,8.621065959,8.81355159,8.808272883,9.113760491,8.856230799,8.834630491,8.969852913,9.199630982,9.026175798,8.877874728,9.184947518,9.008931789,8.794435335,8.791240666,9.25489441,8.95537869,8.824717345,9.241394273,9.313584426,9.542256782,8.930487687,8.669460026,8.799773772,8.83695106,9.097466403,8.771358851,8.50829936,8.888102819,9.317063939,8.807528454,8.794470078,9.043365321,8.735377934,8.713864957,8.977287779,9.029900996,9.073795816,9.71420365,9.083677153,8.778490411,9.533732437
ILMN_1728887,9.183134987,9.412276612,9.41743118,9.176882196,9.177902696,9.211319362,9.18820771,9.078248165,9.066122468,9.131057838,9.264087259,9.122069052,9.573902797,9.374811475,9.126420956,9.316353664,9.417021497,9.19808765,9.402862928,9.398528931,9.301458649,9.477095116,9.450277905,9.420138823,8.946293356,9.165621528,9.009330604,9.091192811,9.383698237,9.144024106,9.426431288,9.084819469,9.156430863,9.271800223,9.095686877,9.555162371,8.801038265,8.81550592,9.046015151,9.179345867,9.356746502,8.980379447,8.751211525,9.106271856,9.040279228,9.321580718,9.286646851,9.011372638,9.300838119,9.340413201,9.073191625,8.997174246,9.100533021,9.393936951,9.100029986,9.414733455,9.187470173
